ts,x direction pos,y direction pos,z direction pos, x origin, y origin, z origin, viewedObjects
2020-09-15T14:18:49.7680005Z,-0.3516742,0.2034245,-0.9137526,229.1586,-183.7712,272.3443,PictureFrame
2020-09-15T14:18:49.7999899Z,-0.35227,0.2030938,-0.9135966,229.1584,-183.7713,272.3443,PictureFrame
2020-09-15T14:18:49.8329799Z,-0.3527093,0.2037972,-0.9132704,229.158,-183.7713,272.3444,PictureFrame
2020-09-15T14:18:49.8609698Z,-0.3532143,0.2033361,-0.9131781,229.1579,-183.7714,272.3443,PictureFrame
2020-09-15T14:18:49.8899602Z,-0.3524355,0.2031406,-0.9135224,229.1577,-183.7714,272.3444,PictureFrame
2020-09-15T14:18:49.9178673Z,-0.3493092,0.2037397,-0.9145892,229.1577,-183.7713,272.3445,PictureFrame
2020-09-15T14:18:49.9568545Z,-0.3971935,0.1905561,-0.8977337,229.1577,-183.7714,272.3444,PictureFrame
2020-09-15T14:18:49.9958416Z,-0.4037103,0.1859461,-0.8957913,229.1575,-183.7712,272.3446,PictureFrame
2020-09-15T14:18:50.0268311Z,-0.4028536,0.1911786,-0.8950753,229.1571,-183.7711,272.3449,PictureFrame
2020-09-15T14:18:50.0588213Z,-0.4039245,0.195626,-0.8936305,229.1569,-183.7709,272.3453,PictureFrame
2020-09-15T14:18:50.0878113Z,-0.3989164,0.197369,-0.8954949,229.1563,-183.7705,272.346,PictureFrame
2020-09-15T14:18:50.1178017Z,-0.3943696,0.1981405,-0.8973365,229.1559,-183.77,272.3468,PictureFrame
2020-09-15T14:18:50.1597884Z,-0.3926012,0.1999048,-0.8977207,229.1552,-183.7694,272.348,PictureFrame
2020-09-15T14:18:50.1927772Z,-0.3889539,0.2008884,-0.8990877,229.1542,-183.7688,272.3492,PictureFrame
2020-09-15T14:18:50.2197685Z,-0.387349,0.2045518,-0.8989546,229.1535,-183.7684,272.35,PictureFrame
2020-09-15T14:18:50.2457605Z,-0.3827963,0.2032533,-0.9011965,229.1528,-183.7681,272.3508,PictureFrame
2020-09-15T14:18:50.2787490Z,-0.3831686,0.2041256,-0.900841,229.1519,-183.7676,272.3517,PictureFrame
2020-09-15T14:18:50.3087395Z,-0.3799477,0.1989503,-0.9033596,229.1508,-183.7669,272.3532,PictureFrame
2020-09-15T14:18:50.3377307Z,-0.3763416,0.1993909,-0.9047709,229.1499,-183.7663,272.3546,PictureFrame
2020-09-15T14:18:50.3657208Z,-0.3754463,0.2000464,-0.9049981,229.1491,-183.7655,272.3561,PictureFrame
2020-09-15T14:18:50.3977104Z,-0.3763641,0.201427,-0.9043103,229.1485,-183.7646,272.3578,PictureFrame
2020-09-15T14:18:50.4257010Z,-0.3745943,0.1990275,-0.9055756,229.1479,-183.7636,272.3597,PictureFrame
2020-09-15T14:18:50.4526929Z,-0.3707665,0.1990368,-0.9071475,229.1476,-183.7628,272.3612,PictureFrame
2020-09-15T14:18:50.4876811Z,-0.3710158,0.2009999,-0.9066125,229.1475,-183.7618,272.363,PictureFrame
2020-09-15T14:18:50.5186709Z,-0.3712077,0.2022101,-0.9062648,229.1476,-183.761,272.3645,PictureFrame
2020-09-15T14:18:50.5496612Z,-0.3708341,0.2038322,-0.9060543,229.1478,-183.7604,272.3654,PictureFrame
2020-09-15T14:18:50.5796511Z,-0.3716652,0.2041373,-0.905645,229.1481,-183.7601,272.3658,PictureFrame
2020-09-15T14:18:50.6076420Z,-0.3707561,0.2067245,-0.9054307,229.1484,-183.76,272.3658,PictureFrame
2020-09-15T14:18:50.6426306Z,-0.3748522,0.2078944,-0.9034742,229.1488,-183.7601,272.3655,PictureFrame
2020-09-15T14:18:50.6706219Z,-0.3753391,0.207818,-0.9032897,229.1493,-183.7601,272.3651,PictureFrame
2020-09-15T14:18:50.6986123Z,-0.3761647,0.2072683,-0.9030725,229.1497,-183.7601,272.3651,PictureFrame
2020-09-15T14:18:50.7286023Z,-0.3764755,0.2061085,-0.9032085,229.1501,-183.76,272.365,PictureFrame
2020-09-15T14:18:50.7565939Z,-0.3742607,0.2011724,-0.9052395,229.1505,-183.7599,272.365,PictureFrame
2020-09-15T14:18:50.7855841Z,-0.3730036,0.2008397,-0.9058321,229.1507,-183.7598,272.3651,PictureFrame
2020-09-15T14:18:50.8175734Z,-0.3713944,0.2035788,-0.9058818,229.151,-183.7598,272.365,PictureFrame
2020-09-15T14:18:50.8495632Z,-0.3707182,0.2022309,-0.9064605,229.1511,-183.7598,272.3649,PictureFrame
2020-09-15T14:18:50.8765542Z,-0.3696608,0.2006023,-0.9072539,229.151,-183.7599,272.3648,PictureFrame
2020-09-15T14:18:50.9055453Z,-0.3695195,0.1998623,-0.9074748,229.151,-183.7599,272.3648,PictureFrame
2020-09-15T14:18:50.9345358Z,-0.3680858,0.1987388,-0.9083037,229.1508,-183.7599,272.3649,PictureFrame
2020-09-15T14:18:50.9655257Z,-0.3641363,0.1986156,-0.9099212,229.1505,-183.7599,272.3651,PictureFrame
2020-09-15T14:18:50.9975151Z,-0.3595385,0.1976105,-0.9119661,229.1503,-183.7598,272.3652,PictureFrame
2020-09-15T14:18:51.0265052Z,-0.3594081,0.1976933,-0.9119996,229.1502,-183.7599,272.3652,PictureFrame
2020-09-15T14:18:51.0554963Z,-0.3584306,0.1983223,-0.9122477,229.1503,-183.7599,272.3652,PictureFrame
2020-09-15T14:18:51.0824874Z,-0.358612,0.1983008,-0.912181,229.1505,-183.7599,272.3651,PictureFrame
2020-09-15T14:18:51.1134778Z,-0.3582622,0.1981577,-0.9123496,229.1505,-183.76,272.3648,PictureFrame
2020-09-15T14:18:51.1444667Z,-0.3575408,0.1985564,-0.9125459,229.1507,-183.76,272.3647,PictureFrame
2020-09-15T14:18:51.1754571Z,-0.3572643,0.2002487,-0.9122843,229.1508,-183.7601,272.3646,PictureFrame
2020-09-15T14:18:51.2094461Z,-0.3561295,0.2023792,-0.9122579,229.1508,-183.7601,272.3645,PictureFrame
2020-09-15T14:18:51.2354372Z,-0.355259,0.2043371,-0.9121608,229.1508,-183.7602,272.3644,PictureFrame
2020-09-15T14:18:51.2634282Z,-0.353243,0.2057201,-0.9126328,229.1508,-183.7602,272.3644,PictureFrame
2020-09-15T14:18:51.2884208Z,-0.351904,0.2072329,-0.9128078,229.1507,-183.7601,272.3645,PictureFrame
2020-09-15T14:18:51.3164112Z,-0.3518499,0.207887,-0.91268,229.1507,-183.7601,272.3645,PictureFrame
2020-09-15T14:18:51.3464012Z,-0.3515205,0.2092027,-0.9125062,229.1506,-183.7599,272.3649,PictureFrame
2020-09-15T14:18:51.3763914Z,-0.3513566,0.2094535,-0.9125118,229.1505,-183.7598,272.3652,PictureFrame
2020-09-15T14:18:51.4053824Z,-0.3507499,0.2098851,-0.9126461,229.1505,-183.7597,272.3653,PictureFrame
2020-09-15T14:18:51.4383713Z,-0.3508439,0.2078458,-0.9130765,229.1508,-183.7597,272.3653,PictureFrame
2020-09-15T14:18:51.4643623Z,-0.3512786,0.2059776,-0.9133326,229.151,-183.7596,272.3654,PictureFrame
2020-09-15T14:18:51.4883555Z,-0.3497058,0.2079666,-0.9134855,229.151,-183.7596,272.3654,PictureFrame
2020-09-15T14:18:51.5283421Z,-0.348396,0.2086336,-0.9138338,229.1511,-183.7595,272.3654,PictureFrame
2020-09-15T14:18:51.5643306Z,-0.3448232,0.2107955,-0.9146924,229.1509,-183.7596,272.3654,PictureFrame
2020-09-15T14:18:51.5943205Z,-0.3431997,0.2123231,-0.9149496,229.1506,-183.7596,272.3655,PictureFrame
2020-09-15T14:18:51.6213121Z,-0.3421699,0.2126542,-0.9152584,229.1503,-183.7596,272.3658,PictureFrame
2020-09-15T14:18:51.6523012Z,-0.3413494,0.212485,-0.915604,229.1501,-183.7595,272.3659,PictureFrame
2020-09-15T14:18:51.6822918Z,-0.3718817,0.2088424,-0.9044827,229.15,-183.7595,272.3659,PictureFrame
2020-09-15T14:18:51.7122821Z,-0.3837225,0.2044065,-0.9005415,229.1501,-183.7595,272.3659,PictureFrame
2020-09-15T14:18:51.7392734Z,-0.3861795,0.2021835,-0.8999929,229.1502,-183.7596,272.3658,PictureFrame
2020-09-15T14:18:51.7722631Z,-0.387582,0.1998371,-0.899914,229.1502,-183.7596,272.3656,PictureFrame
2020-09-15T14:18:51.8012538Z,-0.3881196,0.198804,-0.8999112,229.1502,-183.7597,272.3654,PictureFrame
2020-09-15T14:18:51.8302439Z,-0.3875914,0.1977078,-0.9003802,229.1501,-183.7598,272.3654,PictureFrame
2020-09-15T14:18:51.8582344Z,-0.3874516,0.1966132,-0.90068,229.1499,-183.7598,272.3654,PictureFrame
2020-09-15T14:18:51.8872253Z,-0.3875151,0.1952533,-0.9009485,229.1496,-183.7598,272.3655,PictureFrame
2020-09-15T14:18:51.9172154Z,-0.3870941,0.1947696,-0.9012341,229.1495,-183.7598,272.3656,PictureFrame
2020-09-15T14:18:51.9452062Z,-0.3866427,0.1948833,-0.9014033,229.1494,-183.7599,272.3656,PictureFrame
2020-09-15T14:18:51.9721978Z,-0.3863184,0.1948742,-0.9015443,229.1494,-183.7599,272.3655,PictureFrame
2020-09-15T14:18:52.0071858Z,-0.3860654,0.1949194,-0.9016429,229.1494,-183.7599,272.3656,PictureFrame
2020-09-15T14:18:52.0361764Z,-0.3850583,0.1955687,-0.9019329,229.1493,-183.7598,272.3656,PictureFrame
2020-09-15T14:18:52.0651669Z,-0.385072,0.1954042,-0.9019628,229.1495,-183.7599,272.3654,PictureFrame
2020-09-15T14:18:52.0921585Z,-0.3848462,0.1954312,-0.9020533,229.1497,-183.7599,272.3653,PictureFrame
2020-09-15T14:18:52.1231483Z,-0.3848065,0.1949459,-0.9021752,229.1498,-183.76,272.3651,PictureFrame
2020-09-15T14:18:52.1511386Z,-0.3837912,0.1946969,-0.9026613,229.15,-183.7601,272.3649,PictureFrame
2020-09-15T14:18:52.1801297Z,-0.3829124,0.1945837,-0.9030588,229.1501,-183.76,272.3649,PictureFrame
2020-09-15T14:18:52.2101198Z,-0.3823557,0.1946336,-0.903284,229.1501,-183.7601,272.3649,PictureFrame
2020-09-15T14:18:52.2431098Z,-0.3816706,0.1945167,-0.9035988,229.1502,-183.7601,272.3648,PictureFrame
2020-09-15T14:18:52.2730994Z,-0.3807817,0.19401,-0.9040827,229.1501,-183.7601,272.3648,PictureFrame
2020-09-15T14:18:52.3000905Z,-0.3804455,0.1933806,-0.904359,229.1502,-183.7601,272.3648,PictureFrame
2020-09-15T14:18:52.3280825Z,-0.3800305,0.1933859,-0.9045323,229.1502,-183.76,272.3649,PictureFrame
2020-09-15T14:18:52.3570728Z,-0.3796827,0.1932982,-0.9046971,229.1501,-183.76,272.3649,PictureFrame
2020-09-15T14:18:52.3850634Z,-0.3788825,0.1932598,-0.9050407,229.1502,-183.76,272.3651,PictureFrame
2020-09-15T14:18:52.4160539Z,-0.3780379,0.1932847,-0.9053885,229.1503,-183.7599,272.365,PictureFrame
2020-09-15T14:18:52.4460427Z,-0.3769523,0.1938358,-0.9057233,229.1504,-183.7599,272.3651,PictureFrame
2020-09-15T14:18:52.4750334Z,-0.3751872,0.1953918,-0.9061218,229.1503,-183.76,272.365,PictureFrame
2020-09-15T14:18:52.5040244Z,-0.3731284,0.1959656,-0.9068476,229.15,-183.7601,272.3649,PictureFrame
2020-09-15T14:18:52.5360141Z,-0.3715809,0.1964044,-0.907388,229.1496,-183.7603,272.3647,PictureFrame
2020-09-15T14:18:52.5660058Z,-0.368593,0.1991803,-0.9080013,229.1487,-183.7607,272.3644,PictureFrame
2020-09-15T14:18:52.5979942Z,-0.365143,0.2043888,-0.9082378,229.1483,-183.7611,272.3639,PictureFrame
2020-09-15T14:18:52.6249887Z,-0.3643086,0.2077908,-0.9078008,229.148,-183.7615,272.3634,PictureFrame
2020-09-15T14:18:52.6519794Z,-0.3637632,0.211192,-0.9072344,229.1479,-183.7619,272.3626,PictureFrame
2020-09-15T14:18:52.6779714Z,-0.3629647,0.2115819,-0.9074634,229.1481,-183.7624,272.3617,PictureFrame
2020-09-15T14:18:52.7119598Z,-0.36223,0.2107721,-0.9079452,229.1483,-183.7629,272.3608,PictureFrame
2020-09-15T14:18:52.7419508Z,-0.3606401,0.2118723,-0.908322,229.1485,-183.7635,272.3597,PictureFrame
2020-09-15T14:18:52.7729402Z,-0.3564496,0.2139059,-0.9094988,229.1483,-183.7637,272.3593,PictureFrame
2020-09-15T14:18:52.7999318Z,-0.3550219,0.2152268,-0.9097455,229.1479,-183.7639,272.3592,PictureFrame
2020-09-15T14:18:52.8299215Z,-0.3514316,0.2195242,-0.9101126,229.147,-183.7641,272.3593,PictureFrame
2020-09-15T14:18:52.8569131Z,-0.348406,0.2178286,-0.911682,229.146,-183.7641,272.3598,PictureFrame
2020-09-15T14:18:52.8819048Z,-0.3459826,0.2138479,-0.9135454,229.1453,-183.7641,272.3601,PictureFrame
2020-09-15T14:18:52.9118948Z,-0.3456648,0.2081852,-0.9149725,229.1444,-183.7642,272.3604,PictureFrame
2020-09-15T14:18:52.9428848Z,-0.3467309,0.2072899,-0.9147725,229.1439,-183.7644,272.3603,PictureFrame
2020-09-15T14:18:52.9698758Z,-0.3471149,0.2094063,-0.9141446,229.1436,-183.7647,272.36,PictureFrame
2020-09-15T14:18:52.9978671Z,-0.3468067,0.2120389,-0.9136546,229.1436,-183.7648,272.3599,PictureFrame
2020-09-15T14:18:53.0248576Z,-0.3468434,0.2119203,-0.9136682,229.144,-183.7647,272.3597,PictureFrame
2020-09-15T14:18:53.0548485Z,-0.3482624,0.2113888,-0.9132514,229.1442,-183.7648,272.3594,PictureFrame
2020-09-15T14:18:53.0838388Z,-0.3510905,0.2112069,-0.91221,229.1444,-183.7647,272.3595,PictureFrame
2020-09-15T14:18:53.1148287Z,-0.3862335,0.2200751,-0.8957626,229.1448,-183.7643,272.3601,PictureFrame
2020-09-15T14:18:53.2097986Z,-0.3883955,0.2168237,-0.8956207,229.1451,-183.7638,272.3607,PictureFrame
2020-09-15T14:18:53.2417871Z,-0.3857772,0.2188063,-0.8962699,229.1468,-183.7633,272.3608,PictureFrame
2020-09-15T14:18:53.2757761Z,-0.3862359,0.2254861,-0.8944148,229.1475,-183.7638,272.3596,PictureFrame
2020-09-15T14:18:53.3057666Z,-0.3874658,0.228417,-0.8931382,229.1481,-183.7648,272.3577,PictureFrame
2020-09-15T14:18:53.3337577Z,-0.3902746,0.2277155,-0.8920938,229.1485,-183.7659,272.3557,PictureFrame
2020-09-15T14:18:53.3597486Z,-0.3920653,0.2243029,-0.8921732,229.1485,-183.7673,272.3535,PictureFrame
2020-09-15T14:18:53.3927383Z,-0.3926714,0.2234617,-0.8921177,229.148,-183.7689,272.3513,PictureFrame
2020-09-15T14:18:53.4227289Z,-0.3957188,0.2224806,-0.8910157,229.147,-183.7706,272.3493,PictureFrame
2020-09-15T14:18:53.4507196Z,-0.3860488,0.2305654,-0.8931998,229.1457,-183.7717,272.3483,PictureFrame
2020-09-15T14:18:53.4777105Z,-0.3833694,0.231601,-0.8940855,229.1444,-183.7722,272.3481,PictureFrame
2020-09-15T14:18:53.5077010Z,-0.3830503,0.2239314,-0.8961737,229.1434,-183.7725,272.3482,PictureFrame
2020-09-15T14:18:53.5366907Z,-0.3793795,0.2247071,-0.89754,229.1424,-183.7724,272.3488,PictureFrame
2020-09-15T14:18:53.5676809Z,-0.3781788,0.2234876,-0.8983508,229.142,-183.7719,272.3496,PictureFrame
2020-09-15T14:18:53.5976721Z,-0.3792469,0.2158839,-0.8997588,229.1424,-183.7713,272.3503,PictureFrame
2020-09-15T14:18:53.6266620Z,-0.3786422,0.2140388,-0.900454,229.143,-183.7708,272.3507,PictureFrame
2020-09-15T14:18:53.6516537Z,-0.3792869,0.2128047,-0.9004752,229.1438,-183.7704,272.351,PictureFrame
2020-09-15T14:18:53.6816438Z,-0.380524,0.208133,-0.9010451,229.1449,-183.7699,272.3512,PictureFrame
2020-09-15T14:18:53.7096350Z,-0.3798901,0.2093256,-0.9010362,229.146,-183.7694,272.3515,PictureFrame
2020-09-15T14:18:53.7426242Z,-0.3813323,0.2035637,-0.9017469,229.1464,-183.7688,272.3522,PictureFrame
2020-09-15T14:18:53.7746137Z,-0.3816022,0.2023842,-0.9018982,229.1461,-183.7681,272.3534,PictureFrame
2020-09-15T14:18:53.8046050Z,-0.3829879,0.1977163,-0.9023461,229.1454,-183.7674,272.3547,PictureFrame
2020-09-15T14:18:53.8315950Z,-0.3788027,0.1953998,-0.9046145,229.1442,-183.7667,272.3564,PictureFrame
2020-09-15T14:18:53.8575867Z,-0.3742871,0.194476,-0.9066908,229.143,-183.7662,272.3578,PictureFrame
2020-09-15T14:18:53.8825785Z,-0.3702291,0.1943396,-0.9083846,229.1419,-183.7658,272.359,PictureFrame
2020-09-15T14:18:53.9135687Z,-0.3695587,0.1949896,-0.9085183,229.1415,-183.7654,272.3599,PictureFrame
2020-09-15T14:18:53.9435589Z,-0.3687041,0.1972961,-0.9083676,229.1418,-183.7647,272.3608,PictureFrame
2020-09-15T14:18:53.9745488Z,-0.3681814,0.1929445,-0.9095135,229.142,-183.7642,272.3617,PictureFrame
2020-09-15T14:18:54.0015407Z,-0.3669586,0.1932441,-0.909944,229.1418,-183.7637,272.3626,PictureFrame
2020-09-15T14:18:54.0295307Z,-0.3678581,0.1893884,-0.9103913,229.1413,-183.7634,272.3633,PictureFrame
2020-09-15T14:18:54.0575213Z,-0.4520407,0.1873422,-0.8721021,229.1406,-183.7633,272.3639,PictureFrame
2020-09-15T14:18:54.0865120Z,-0.4618339,0.1897673,-0.8664281,229.1394,-183.7634,272.3644,PictureFrame
2020-09-15T14:18:54.1173414Z,-0.4624585,0.20048,-0.8636782,229.1376,-183.7638,272.3647,PictureFrame
2020-09-15T14:18:54.1483315Z,-0.4632669,0.2139787,-0.8599982,229.1354,-183.7646,272.3647,PictureFrame
2020-09-15T14:18:54.2153095Z,-0.4681042,0.2115019,-0.8579892,229.1317,-183.7658,272.3649,PictureFrame
2020-09-15T14:18:54.2472993Z,-0.4536705,0.2229514,-0.8628301,229.1263,-183.768,272.3648,PictureFrame
2020-09-15T14:18:54.2772891Z,-0.5192797,0.1886184,-0.8335297,229.1238,-183.7693,272.3643,PictureFrame
2020-09-15T14:18:54.3052800Z,-0.6670669,0.08933272,-0.7396224,229.1218,-183.7703,272.3643,Office-Wall behind
2020-09-15T14:18:54.3362698Z,-0.6597245,0.09095876,-0.7459826,229.1203,-183.7707,272.3646,Office-Wall behind
2020-09-15T14:18:54.3652605Z,-0.6572067,0.08552936,-0.7488418,229.1193,-183.771,272.365,Office-Wall behind
2020-09-15T14:18:54.3932511Z,-0.6595293,0.08135781,-0.747263,229.1181,-183.7713,272.3654,FileCabinet
2020-09-15T14:18:54.4222428Z,-0.6590295,0.0782683,-0.7480335,229.1167,-183.7717,272.3659,FileCabinet
2020-09-15T14:18:54.4492332Z,-0.6571301,0.07861226,-0.7496667,229.1147,-183.7722,272.3668,FileCabinet
2020-09-15T14:18:54.4792236Z,-0.726703,0.08431038,-0.6817583,229.1121,-183.773,272.3676,WhiteboardWall
2020-09-15T14:18:54.5102134Z,-0.8391812,0.05296238,-0.5412669,229.1088,-183.7739,272.3691,WhiteboardWall
2020-09-15T14:18:54.5462016Z,-0.8700927,0.06089451,-0.4891119,229.1051,-183.7745,272.3717,WhiteboardWall
2020-09-15T14:18:54.5781918Z,-0.8758853,0.05762312,-0.4790664,229.1009,-183.7747,272.376,WhiteboardWall
2020-09-15T14:18:54.6121801Z,-0.874636,0.05429774,-0.4817298,229.0979,-183.7744,272.3799,WhiteboardWall
2020-09-15T14:18:54.6401706Z,-0.8672904,0.04864274,-0.4954203,229.0955,-183.7739,272.3841,WhiteboardWall
2020-09-15T14:18:54.6748365Z,-0.9016562,0.05120404,-0.4294117,229.0929,-183.7732,272.3893,WhiteboardWall
2020-09-15T14:18:54.7057641Z,-0.9757227,0.08322419,-0.2025808,229.0899,-183.7718,272.3974,WhiteboardEdges
2020-09-15T14:18:54.7337684Z,-0.9909163,0.09881433,-0.09121758,229.0875,-183.7704,272.4059,WhiteboardEdges
2020-09-15T14:18:54.7657470Z,-0.9676248,0.09135143,-0.2352808,229.0858,-183.7691,272.4143,WhiteboardEdges
2020-09-15T14:18:54.7977366Z,-0.9913834,0.1181174,-0.05663187,229.0847,-183.7677,272.4231,WhiteboardEdges
2020-09-15T14:18:54.8317251Z,-0.9919757,0.1262094,0.007453455,229.0842,-183.7665,272.4318,WhiteboardEdges
2020-09-15T14:18:54.8617150Z,-0.9900987,0.1294318,0.05433132,229.0838,-183.7659,272.4382,WhiteboardEdges
2020-09-15T14:18:54.8957053Z,-0.9890932,0.1232636,0.08062641,229.0836,-183.7655,272.4433,WhiteboardEdges
2020-09-15T14:18:54.9236958Z,-0.9886756,0.12167,0.08784654,229.0833,-183.7655,272.4464,WhiteboardEdges
2020-09-15T14:18:54.9466875Z,-0.9881848,0.124986,0.08871006,229.0828,-183.7658,272.4482,WhiteboardEdges
2020-09-15T14:18:54.9725909Z,-0.9875784,0.129023,0.08967753,229.0823,-183.7661,272.4494,WhiteboardEdges
2020-09-15T14:18:54.9975829Z,-0.9876596,0.1295857,0.08795609,229.0818,-183.7664,272.4503,WhiteboardEdges
2020-09-15T14:18:55.0285724Z,-0.987708,0.1291267,0.08808672,229.081,-183.7669,272.4508,WhiteboardEdges
2020-09-15T14:18:55.0625621Z,-0.9875855,0.1298884,0.08833945,229.0804,-183.7674,272.4515,WhiteboardEdges
2020-09-15T14:18:55.0895527Z,-0.9875588,0.1301782,0.0882116,229.0799,-183.7677,272.4524,WhiteboardEdges
2020-09-15T14:18:55.1175439Z,-0.9875668,0.1314524,0.08621054,229.0799,-183.7677,272.4528,WhiteboardEdges
2020-09-15T14:18:55.1435354Z,-0.9879622,0.1307587,0.08266041,229.0801,-183.7675,272.453,WhiteboardEdges
2020-09-15T14:18:55.1685278Z,-0.9880707,0.1298932,0.08272866,229.0798,-183.7678,272.4531,WhiteboardEdges
2020-09-15T14:18:55.1945186Z,-0.9882096,0.1277972,0.08431829,229.0792,-183.7682,272.4535,WhiteboardEdges
2020-09-15T14:18:55.2195102Z,-0.9883324,0.1283545,0.08200148,229.0787,-183.7685,272.4542,WhiteboardEdges
2020-09-15T14:18:55.2514996Z,-0.98879,0.1296377,0.07408387,229.0781,-183.7689,272.4554,WhiteboardEdges
2020-09-15T14:18:55.2761171Z,-0.9887993,0.1315295,0.07054092,229.0777,-183.7692,272.4559,WhiteboardEdges
2020-09-15T14:18:55.3011095Z,-0.9890555,0.130361,0.06910361,229.0774,-183.7695,272.4566,WhiteboardEdges
2020-09-15T14:18:55.3251011Z,-0.9895917,0.1292975,0.06316897,229.0773,-183.7695,272.4572,WhiteboardEdges
2020-09-15T14:18:55.3510924Z,-0.9898176,0.1283405,0.06156219,229.0775,-183.7694,272.4576,WhiteboardEdges
2020-09-15T14:18:55.3770847Z,-0.9902253,0.1261046,0.05959632,229.0779,-183.7691,272.4579,WhiteboardEdges
2020-09-15T14:18:55.4040772Z,-0.9898265,0.1298108,0.05824605,229.0783,-183.7688,272.4578,WhiteboardEdges
2020-09-15T14:18:55.4300674Z,-0.9894086,0.1325293,0.05921768,229.0787,-183.7685,272.4575,WhiteboardEdges
2020-09-15T14:18:55.4590582Z,-0.9898484,0.1290365,0.0595791,229.0791,-183.7682,272.4573,WhiteboardEdges
2020-09-15T14:18:55.4810507Z,-0.9896312,0.1319143,0.05682316,229.0798,-183.7677,272.457,WhiteboardEdges
2020-09-15T14:18:55.5070419Z,-0.9883713,0.1382859,0.06323951,229.0805,-183.7672,272.4568,WhiteboardEdges
2020-09-15T14:18:55.5340348Z,-0.9879833,0.1390685,0.06744558,229.0814,-183.7666,272.4566,WhiteboardEdges
2020-09-15T14:18:55.5600246Z,-0.9879864,0.1362234,0.07297921,229.0823,-183.766,272.4565,WhiteboardEdges
2020-09-15T14:18:55.5850168Z,-0.9876981,0.137283,0.07487261,229.083,-183.7655,272.4565,WhiteboardEdges
2020-09-15T14:18:55.6090096Z,-0.9865064,0.1430227,0.07968464,229.0836,-183.7651,272.4565,WhiteboardEdges
2020-09-15T14:18:55.6340005Z,-0.9859746,0.1462014,0.08049496,229.0843,-183.7646,272.4563,WhiteboardEdges
2020-09-15T14:18:55.6579926Z,-0.9846915,0.1530465,0.08342317,229.0849,-183.7642,272.4559,WhiteboardEdges
2020-09-15T14:18:55.6909820Z,-0.9838967,0.1566256,0.0861147,229.0855,-183.7638,272.455,WhiteboardEdges
2020-09-15T14:18:55.7189730Z,-0.9833054,0.1584849,0.0894033,229.086,-183.7635,272.454,WhiteboardEdges
2020-09-15T14:18:55.7439662Z,-0.9825069,0.1627223,0.09056228,229.0861,-183.7635,272.4531,WhiteboardEdges
2020-09-15T14:18:55.7689564Z,-0.9823003,0.1624467,0.09325803,229.0859,-183.7636,272.4522,WhiteboardEdges
2020-09-15T14:18:55.7949483Z,-0.9817181,0.1652454,0.09446462,229.0857,-183.7637,272.4517,WhiteboardEdges
2020-09-15T14:18:55.8289372Z,-0.9816324,0.1659833,0.09406076,229.0856,-183.7638,272.451,WhiteboardEdges
2020-09-15T14:18:55.8559282Z,-0.9810728,0.1692287,0.09411518,229.0855,-183.7639,272.4504,WhiteboardEdges
2020-09-15T14:18:55.8799202Z,-0.9812664,0.1673348,0.09547395,229.0854,-183.7639,272.4502,WhiteboardEdges
2020-09-15T14:18:55.9099113Z,-0.9813959,0.1675647,0.09372354,229.0852,-183.7641,272.45,WhiteboardEdges
2020-09-15T14:18:55.9329227Z,-0.9813219,0.1677064,0.09424383,229.085,-183.7643,272.4497,WhiteboardEdges
2020-09-15T14:18:55.9569148Z,-0.9817973,0.164808,0.09440445,229.0848,-183.7644,272.4496,WhiteboardEdges
2020-09-15T14:18:55.9789070Z,-0.9818712,0.1642237,0.09465442,229.0847,-183.7645,272.4497,WhiteboardEdges
2020-09-15T14:18:56.0078982Z,-0.9819869,0.1636523,0.09444471,229.0846,-183.7645,272.4498,WhiteboardEdges
2020-09-15T14:18:56.0358889Z,-0.9823331,0.161718,0.09417548,229.0846,-183.7645,272.4499,WhiteboardEdges
2020-09-15T14:18:56.0638802Z,-0.9823738,0.1617321,0.09372494,229.0847,-183.7644,272.4502,WhiteboardEdges
2020-09-15T14:18:56.0928706Z,-0.9825645,0.1608309,0.09327565,229.0849,-183.7643,272.4508,WhiteboardEdges
2020-09-15T14:18:56.1148648Z,-0.9832469,0.1564106,0.09360162,229.0851,-183.7642,272.4512,WhiteboardEdges
2020-09-15T14:18:56.1448548Z,-0.9832371,0.1560902,0.09423701,229.0852,-183.7641,272.4518,WhiteboardEdges
2020-09-15T14:18:56.1738446Z,-0.9825912,0.1599213,0.09455077,229.0853,-183.764,272.4524,WhiteboardEdges
2020-09-15T14:18:56.2008365Z,-0.9822772,0.1613899,0.09531344,229.0855,-183.7638,272.4529,WhiteboardEdges
2020-09-15T14:18:56.2228282Z,-0.9823366,0.1594591,0.09791593,229.0857,-183.7637,272.4532,WhiteboardEdges
2020-09-15T14:18:56.2488193Z,-0.9823079,0.15942,0.09826729,229.0857,-183.7637,272.4535,WhiteboardEdges
2020-09-15T14:18:56.2728128Z,-0.9824138,0.1594106,0.09721807,229.0856,-183.7637,272.4539,WhiteboardEdges
2020-09-15T14:18:56.2968039Z,-0.9824843,0.1601535,0.09526468,229.0856,-183.7638,272.4541,WhiteboardEdges
2020-09-15T14:18:56.3227969Z,-0.9827145,0.1602097,0.09276345,229.0855,-183.7638,272.4542,WhiteboardEdges
2020-09-15T14:18:56.3507865Z,-0.9828839,0.1605175,0.0904067,229.0855,-183.7638,272.4543,WhiteboardEdges
